State,PollScore,SampleSize,NumericGrade,PollRecency,Percentage,CandidateName
Indiana,-1.1,1000,2.9,231,33.6,Kamala Harris
Indiana,-1.1,1000,2.9,231,54.8,Donald Trump
Indiana,-1.1,1000,2.9,231,28.7,Kamala Harris
Nevada,-0.4,829,2.4,235,40,Kamala Harris
Nevada,-0.4,829,2.4,235,45,Donald Trump
Nevada,-0.4,829,2.4,235,33,Kamala Harris
Nevada,-0.4,829,2.4,235,40,Donald Trump
NA,-0.3,4000,1.9,231,44,Kamala Harris
NA,-0.3,4000,1.9,231,43,Donald Trump
NA,-0.3,6334,1.9,232,44,Kamala Harris
NA,-0.3,6334,1.9,232,43,Donald Trump
NA,-0.3,4000,1.9,232,44,Kamala Harris
NA,-0.3,4000,1.9,232,43,Donald Trump
Alabama,NA,191,NA,233,36.5,Kamala Harris
Alabama,NA,191,NA,233,55.7,Donald Trump
Alabama,NA,179,NA,233,37.8,Kamala Harris
Alabama,NA,179,NA,233,57.4,Donald Trump
California,NA,740,NA,233,54.4,Kamala Harris
California,NA,740,NA,233,36.3,Donald Trump
California,NA,692,NA,233,56.3,Kamala Harris
California,NA,692,NA,233,37.4,Donald Trump
Colorado,NA,179,NA,233,47.6,Kamala Harris
Colorado,NA,179,NA,233,42.6,Donald Trump
Colorado,NA,170,NA,233,48.3,Kamala Harris
Colorado,NA,170,NA,233,44.1,Donald Trump
Massachusetts,NA,271,NA,233,57.8,Kamala Harris
Massachusetts,NA,271,NA,233,33.5,Donald Trump
Massachusetts,NA,263,NA,233,58.8,Kamala Harris
Massachusetts,NA,263,NA,233,33.7,Donald Trump
North Carolina,NA,270,NA,233,40.1,Kamala Harris
North Carolina,NA,270,NA,233,52,Donald Trump
North Carolina,NA,251,NA,233,40.2,Kamala Harris
North Carolina,NA,251,NA,233,53.9,Donald Trump
Tennessee,NA,216,NA,233,34.2,Kamala Harris
Tennessee,NA,216,NA,233,58.4,Donald Trump
Tennessee,NA,201,NA,233,34.4,Kamala Harris
Tennessee,NA,201,NA,233,58.9,Donald Trump
Texas,NA,489,NA,233,41.5,Kamala Harris
Texas,NA,489,NA,233,49.9,Donald Trump
Texas,NA,458,NA,233,42.3,Kamala Harris
Texas,NA,458,NA,233,50.9,Donald Trump
Virginia,NA,394,NA,233,46.9,Kamala Harris
Virginia,NA,394,NA,233,41.8,Donald Trump
Virginia,NA,368,NA,233,48.6,Kamala Harris
Virginia,NA,368,NA,233,42.4,Donald Trump
Minnesota,NA,125,NA,233,46.3,Kamala Harris
Minnesota,NA,125,NA,233,38.7,Donald Trump
Minnesota,NA,125,NA,233,46.3,Kamala Harris
Minnesota,NA,125,NA,233,38.7,Donald Trump
Utah,NA,174,NA,233,37,Kamala Harris
Utah,NA,174,NA,233,46.3,Donald Trump
Utah,NA,166,NA,233,38.2,Kamala Harris
Utah,NA,166,NA,233,45.9,Donald Trump
Vermont,NA,117,NA,233,58.2,Kamala Harris
Vermont,NA,117,NA,233,27.9,Donald Trump
Vermont,NA,111,NA,233,59.3,Kamala Harris
Vermont,NA,111,NA,233,28.4,Donald Trump
NA,0.4,1115,1.8,231,39,Kamala Harris
NA,0.4,1115,1.8,231,43,Donald Trump
NA,-0.3,4000,1.9,233,43,Kamala Harris
NA,-0.3,4000,1.9,233,44,Donald Trump
Montana,-1.1,1000,2.9,236,35,Kamala Harris
Montana,-1.1,1000,2.9,236,55.6,Donald Trump
Montana,-1.1,1000,2.9,236,28.3,Kamala Harris
Montana,-1.1,1000,2.9,236,48.5,Donald Trump
Alaska,-1.2,1120,2.6,239,41,Kamala Harris
Alaska,-1.2,1120,2.6,239,53,Donald Trump
Alaska,-1.2,1120,2.6,239,41,Kamala Harris
Alaska,-1.2,1120,2.6,239,53,Donald Trump
NA,-1.1,1436,3,234,48,Kamala Harris
NA,-1.1,1436,3,234,52,Donald Trump
NA,-0.4,1246,1.8,234,43,Kamala Harris
NA,-0.4,1246,1.8,234,42,Donald Trump
NA,-0.4,1246,1.8,234,38,Kamala Harris
NA,-0.4,1246,1.8,234,38,Donald Trump
NA,-0.3,4000,1.9,234,42,Kamala Harris
NA,-0.3,4000,1.9,234,44,Donald Trump
NA,0.3,2000,1.3,235,45.3,Kamala Harris
NA,0.3,2000,1.3,235,45.8,Donald Trump
NA,0.3,2000,1.3,235,33,Kamala Harris
NA,0.3,2000,1.3,235,35,Donald Trump
NA,-0.3,4000,1.9,235,42,Kamala Harris
NA,-0.3,4000,1.9,235,44,Donald Trump
NA,-0.9,1185,2.8,236,36,Kamala Harris
NA,-0.9,1185,2.8,236,36,Donald Trump
NA,-0.3,4000,1.9,236,42,Kamala Harris
NA,-0.3,4000,1.9,236,44,Donald Trump
NA,-1.5,980,3,237,43,Kamala Harris
NA,-1.5,980,3,237,48,Donald Trump
NA,-1.5,980,3,237,44,Kamala Harris
NA,-1.5,980,3,237,48,Donald Trump
NA,-1.5,980,3,237,35,Kamala Harris
NA,-1.5,980,3,237,37,Kamala Harris
NA,-1.5,980,3,237,41,Kamala Harris
NA,-1.5,980,3,237,47,Donald Trump
NA,-1.5,980,3,237,42,Kamala Harris
NA,-1.5,980,3,237,48,Donald Trump
NA,-1.1,1262,2.8,237,38,Kamala Harris
NA,-1.1,1262,2.8,237,41,Donald Trump
NA,-1.1,1262,2.8,237,47,Kamala Harris
NA,-1.1,1262,2.8,237,49,Donald Trump
NA,-1.1,1262,2.8,237,35,Kamala Harris
NA,-1.1,1262,2.8,237,42,Kamala Harris
Iowa,-1.2,640,2.8,237,33,Kamala Harris
Iowa,-1.2,640,2.8,237,48,Donald Trump
NA,-0.1,3021,1.5,238,48,Kamala Harris
NA,-0.1,3021,1.5,238,52,Donald Trump
NA,-0.1,3021,1.5,238,38,Kamala Harris
NA,-0.1,3021,1.5,238,43,Donald Trump
Minnesota,-1.3,1603,2.8,239,42,Kamala Harris
Minnesota,-1.3,1603,2.8,239,38,Donald Trump
NA,NA,1745,NA,241,35,Kamala Harris
NA,NA,1745,NA,241,40,Donald Trump
NA,NA,1745,NA,241,45,Kamala Harris
NA,NA,1745,NA,241,47,Donald Trump
NA,-0.3,1072,2.5,242,47,Kamala Harris
NA,-0.3,1072,2.5,242,44,Donald Trump
NA,-1.1,1498,3,237,44,Kamala Harris
NA,-1.1,1498,3,237,44,Donald Trump
NA,-0.3,4000,1.9,237,42,Kamala Harris
NA,-0.3,4000,1.9,237,44,Donald Trump
Pennsylvania,NA,601,NA,237,40,Kamala Harris
Pennsylvania,NA,601,NA,237,39,Donald Trump
Pennsylvania,NA,601,NA,237,39,Kamala Harris
California,-1.1,1000,2.9,238,56.5,Kamala Harris
California,-1.1,1000,2.9,238,35.1,Donald Trump
California,-1.1,1000,2.9,238,50.8,Kamala Harris
California,-1.1,1000,2.9,238,31.5,Donald Trump
NA,-0.2,1026,1.6,240,42,Kamala Harris
NA,-0.2,1026,1.6,240,45,Donald Trump
NA,-0.2,1026,1.6,240,38,Kamala Harris
NA,-0.3,4000,1.9,238,43,Kamala Harris
NA,-0.3,4000,1.9,238,44,Donald Trump
California,-0.2,6536,2.5,240,40,Kamala Harris
California,-0.2,6536,2.5,240,28,Donald Trump
California,-0.2,6536,2.5,240,52,Kamala Harris
California,-0.2,6536,2.5,240,34,Donald Trump
Arizona,-0.5,1001,2.1,241,40,Kamala Harris
Arizona,-0.5,1001,2.1,241,47,Donald Trump
Texas,0.1,1167,1.8,244,42,Kamala Harris
Texas,0.1,1167,1.8,244,46,Donald Trump
Texas,0.1,1167,1.8,244,37,Kamala Harris
Texas,0.1,1167,1.8,244,41,Donald Trump
Texas,0.1,1167,1.8,244,36,Kamala Harris
Texas,0.1,1167,1.8,244,36,Kamala Harris
NA,NA,745,NA,252,49,Kamala Harris
NA,NA,999,NA,254,46.9,Kamala Harris
NA,NA,999,NA,254,53.1,Donald Trump
NA,-0.3,6224,1.9,239,43,Kamala Harris
NA,-0.3,6224,1.9,239,44,Donald Trump
NA,0,1005,2,239,36,Kamala Harris
NA,0,1005,2,239,39,Donald Trump
NA,0,773,2,239,42,Kamala Harris
NA,0,773,2,239,45,Donald Trump
Michigan,0.3,600,1.1,240,43,Kamala Harris
Michigan,0.3,600,1.1,240,43,Donald Trump
NA,-0.3,4000,1.9,240,43,Kamala Harris
NA,-0.3,4000,1.9,240,44,Donald Trump
Michigan,-1.1,1000,2.9,242,44,Kamala Harris
Michigan,-1.1,1000,2.9,242,46,Donald Trump
Michigan,-1.1,1000,2.9,242,38.7,Kamala Harris
Michigan,-1.1,1000,2.9,242,42.4,Donald Trump
Wisconsin,-1.1,1000,2.9,242,42.4,Kamala Harris
Wisconsin,-1.1,1000,2.9,242,45.2,Donald Trump
Wisconsin,-1.1,1000,2.9,242,37.1,Kamala Harris
Wisconsin,-1.1,1000,2.9,242,40.8,Donald Trump
Wisconsin,-1.1,1000,2.9,242,43.6,Kamala Harris
Wisconsin,-1.1,1000,2.9,242,47,Donald Trump
Wisconsin,-1.1,1000,2.9,242,44.7,Donald Trump
Wisconsin,-0.9,941,2,240,39,Kamala Harris
Wisconsin,-0.9,941,2,240,41,Donald Trump
Michigan,-0.9,1019,2,240,36,Kamala Harris
Michigan,-0.9,1019,2,240,46,Donald Trump
NA,-0.3,4000,1.9,241,42,Kamala Harris
NA,-0.3,4000,1.9,241,43,Donald Trump
NA,-0.1,3010,1.5,242,48,Kamala Harris
NA,-0.1,3010,1.5,242,52,Donald Trump
NA,-0.1,3010,1.5,242,40,Kamala Harris
NA,-0.1,3010,1.5,242,42,Donald Trump
NA,-0.1,2022,1.5,241,47,Kamala Harris
NA,-0.1,2022,1.5,241,53,Donald Trump
NA,-0.1,2022,1.5,241,37,Kamala Harris
NA,-0.1,2022,1.5,241,44,Donald Trump
NA,-0.1,2022,1.5,241,36,Kamala Harris
NA,-0.1,2022,1.5,241,44,Donald Trump
NA,-0.1,2022,1.5,241,41,Kamala Harris
NA,-0.3,4000,1.9,242,42,Kamala Harris
NA,-0.3,4000,1.9,242,42,Donald Trump
NA,1.6,2000,0.5,243,43.7,Kamala Harris
NA,1.6,2000,0.5,243,45.9,Donald Trump
NA,1.6,1724,0.5,243,45.7,Kamala Harris
NA,1.6,1724,0.5,243,47.1,Donald Trump
NA,1.6,2000,0.5,243,34.7,Kamala Harris
NA,1.6,2000,0.5,243,38.8,Donald Trump
NA,1.6,1724,0.5,243,37.1,Kamala Harris
NA,1.6,1724,0.5,243,40.9,Donald Trump
NA,NA,1200,NA,245,37,Kamala Harris
NA,NA,1200,NA,245,41,Donald Trump
NA,NA,1000,NA,245,38,Kamala Harris
NA,NA,1000,NA,245,41,Donald Trump
NA,-0.3,4000,1.9,243,41,Kamala Harris
NA,-0.3,4000,1.9,243,43,Donald Trump
NA,-1.1,1360,3,244,42,Kamala Harris
NA,-1.1,1360,3,244,43,Donald Trump
NA,-0.3,4000,1.9,244,41,Kamala Harris
NA,-0.3,4000,1.9,244,44,Donald Trump
NA,-0.3,6321,1.9,245,41,Kamala Harris
NA,-0.3,6321,1.9,245,45,Donald Trump
Nevada,-1.1,1000,2.9,246,40.2,Kamala Harris
Nevada,-1.1,1000,2.9,246,46,Donald Trump
Nevada,-1.1,1000,2.9,246,34.3,Kamala Harris
Nevada,-1.1,1000,2.9,246,44.3,Donald Trump
Nevada,-1.1,1000,2.9,246,38.9,Kamala Harris
Nevada,-1.1,1000,2.9,246,47.6,Donald Trump
Nevada,-1.1,1000,2.9,246,49,Donald Trump
Arizona,-1.1,1000,2.9,246,42.5,Kamala Harris
Arizona,-1.1,1000,2.9,246,45.6,Donald Trump
Arizona,-1.1,1000,2.9,246,37.1,Kamala Harris
Arizona,-1.1,1000,2.9,246,42.6,Donald Trump
Arizona,-1.1,1000,2.9,246,40.3,Kamala Harris
Arizona,-1.1,1000,2.9,246,47.6,Donald Trump
Arizona,-1.1,1000,2.9,246,47.3,Donald Trump
NA,-0.5,1421,2.8,247,49,Kamala Harris
NA,-0.5,1421,2.8,247,45,Donald Trump
NA,-0.5,1421,2.8,247,38,Kamala Harris
NA,-0.5,1421,2.8,247,37,Donald Trump
NA,-0.5,1421,2.8,247,43,Kamala Harris
NA,-0.5,1421,2.8,247,35,Kamala Harris
Virginia,-0.4,705,2.6,251,47,Kamala Harris
Virginia,-0.4,705,2.6,251,43,Donald Trump
Virginia,-0.4,705,2.6,251,40,Kamala Harris
California,-1.1,1000,2.9,246,55.3,Kamala Harris
California,-1.1,1000,2.9,246,32.6,Donald Trump
California,-1.1,1000,2.9,246,48.9,Kamala Harris
California,-1.1,1000,2.9,246,30.7,Donald Trump
NA,-0.3,4000,1.9,246,42,Kamala Harris
NA,-0.3,4000,1.9,246,45,Donald Trump
Michigan,-0.7,600,1.9,249,41,Kamala Harris
Michigan,-0.7,600,1.9,249,45,Donald Trump
Arizona,-0.3,798,1.9,250,36,Kamala Harris
Arizona,-0.3,798,1.9,250,45,Donald Trump
Arizona,-0.3,798,1.9,250,43,Kamala Harris
Arizona,-0.3,798,1.9,250,49,Donald Trump
Georgia,-0.3,800,1.9,250,38,Kamala Harris
Georgia,-0.3,800,1.9,250,45,Donald Trump
Georgia,-0.3,800,1.9,250,43,Kamala Harris
Georgia,-0.3,800,1.9,250,49,Donald Trump
Michigan,-0.3,702,1.9,250,40,Kamala Harris
Michigan,-0.3,702,1.9,250,41,Donald Trump
Michigan,-0.3,702,1.9,250,44,Kamala Harris
Michigan,-0.3,702,1.9,250,46,Donald Trump
Nevada,-0.3,445,1.9,250,37,Kamala Harris
Nevada,-0.3,445,1.9,250,44,Donald Trump
Nevada,-0.3,445,1.9,250,42,Kamala Harris
Nevada,-0.3,445,1.9,250,48,Donald Trump
North Carolina,-0.3,705,1.9,250,35,Kamala Harris
North Carolina,-0.3,705,1.9,250,45,Donald Trump
North Carolina,-0.3,705,1.9,250,41,Kamala Harris
North Carolina,-0.3,705,1.9,250,50,Donald Trump
Pennsylvania,-0.3,803,1.9,250,36,Kamala Harris
Pennsylvania,-0.3,803,1.9,250,45,Donald Trump
Pennsylvania,-0.3,803,1.9,250,43,Kamala Harris
Pennsylvania,-0.3,803,1.9,250,49,Donald Trump
Wisconsin,-0.3,702,1.9,250,35,Kamala Harris
Wisconsin,-0.3,702,1.9,250,41,Donald Trump
Wisconsin,-0.3,702,1.9,250,42,Kamala Harris
Wisconsin,-0.3,702,1.9,250,46,Donald Trump
NA,-0.3,4000,1.9,247,42,Kamala Harris
NA,-0.3,4000,1.9,247,45,Donald Trump
South Carolina,-1.1,1197,2.9,248,36.7,Kamala Harris
South Carolina,-1.1,1197,2.9,248,50.6,Donald Trump
Pennsylvania,-1.1,1000,2.9,248,42.9,Kamala Harris
Pennsylvania,-1.1,1000,2.9,248,45.1,Donald Trump
Pennsylvania,-1.1,1000,2.9,248,36.8,Kamala Harris
Pennsylvania,-1.1,1000,2.9,248,41.5,Donald Trump
Pennsylvania,-1.1,1000,2.9,248,39.5,Kamala Harris
Pennsylvania,-1.1,1000,2.9,248,49.2,Donald Trump
Pennsylvania,-1.1,1000,2.9,248,48.4,Donald Trump
NA,-0.3,4000,1.9,248,42,Kamala Harris
NA,-0.3,4000,1.9,248,45,Donald Trump
North Carolina,-1.1,1000,2.9,248,43.7,Kamala Harris
North Carolina,-1.1,1000,2.9,248,46.6,Donald Trump
North Carolina,-1.1,1000,2.9,248,36.7,Kamala Harris
North Carolina,-1.1,1000,2.9,248,45.9,Donald Trump
North Carolina,-1.1,1000,2.9,248,40.7,Kamala Harris
North Carolina,-1.1,1000,2.9,248,49.9,Donald Trump
North Carolina,-1.1,1000,2.9,248,49.2,Donald Trump
Georgia,-1.1,1000,2.9,248,41.6,Kamala Harris
Georgia,-1.1,1000,2.9,248,47.9,Donald Trump
Georgia,-1.1,1000,2.9,248,36.2,Kamala Harris
Georgia,-1.1,1000,2.9,248,45,Donald Trump
Georgia,-1.1,1000,2.9,248,41.2,Kamala Harris
Georgia,-1.1,1000,2.9,248,51,Donald Trump
Georgia,-1.1,1000,2.9,248,50.5,Donald Trump
NA,-0.1,3024,1.5,250,46,Kamala Harris
NA,-0.1,3024,1.5,250,54,Donald Trump
NA,-0.1,3024,1.5,250,36,Kamala Harris
NA,-0.1,3024,1.5,250,44,Donald Trump
NA,-0.5,868,2.1,249,41,Kamala Harris
NA,-0.5,868,2.1,249,47,Donald Trump
NA,-0.5,868,2.1,249,37,Kamala Harris
NA,-0.5,868,2.1,249,43,Donald Trump
NA,-0.3,4000,1.9,249,41,Kamala Harris
NA,-0.3,4000,1.9,249,44,Donald Trump
Montana,-1.3,549,2.8,250,29,Kamala Harris
Montana,-1.3,549,2.8,250,51,Donald Trump
NA,-1.1,787,3,257,49,Kamala Harris
NA,-1.1,787,3,257,51,Donald Trump
NA,-1.1,628,3,257,48,Kamala Harris
NA,-1.1,628,3,257,52,Donald Trump
NA,-1.1,787,3,257,42,Kamala Harris
NA,-1.1,628,3,257,41,Kamala Harris
NA,-1.1,787,3,257,39,Kamala Harris
NA,-1.1,787,3,257,42,Donald Trump
NA,-1.1,628,3,257,40,Kamala Harris
NA,-1.1,628,3,257,43,Donald Trump
NA,-1.1,1225,2.9,249,44.1,Kamala Harris
NA,-1.1,1225,2.9,249,44.7,Donald Trump
NA,-1.1,1225,2.9,249,37.9,Kamala Harris
NA,-1.1,1225,2.9,249,40.2,Donald Trump
NA,-1.1,1225,2.9,249,42.7,Kamala Harris
NA,-1.1,1225,2.9,249,46,Donald Trump
NA,-1.1,1225,2.9,249,45,Donald Trump
NA,-1.1,1225,2.9,249,46.1,Donald Trump
Washington,0,789,1.4,249,54,Kamala Harris
Washington,0,789,1.4,249,38,Donald Trump
NA,-0.8,1015,2.7,250,45,Kamala Harris
NA,-0.8,1015,2.7,250,49,Donald Trump
NA,-0.8,1015,2.7,250,37,Kamala Harris
NA,-0.8,1015,2.7,250,42,Donald Trump
New York,-0.8,806,2.7,250,48,Kamala Harris
New York,-0.8,806,2.7,250,36,Donald Trump
New York,-0.8,806,2.7,250,42,Kamala Harris
New York,-0.8,806,2.7,250,32,Donald Trump
NA,-0.3,4000,1.9,250,42,Kamala Harris
NA,-0.3,4000,1.9,250,44,Donald Trump
NA,0.2,3005,1.1,250,46.3,Kamala Harris
NA,0.2,3005,1.1,250,53.7,Donald Trump
NA,0.2,2795,1.1,250,46.4,Kamala Harris
NA,0.2,2795,1.1,250,53.6,Donald Trump
NA,0.2,3005,1.1,250,39.6,Kamala Harris
NA,0.2,3005,1.1,250,46.7,Donald Trump
NA,0.2,2795,1.1,250,40.6,Kamala Harris
NA,0.2,2795,1.1,250,48,Donald Trump
NA,0.2,3005,1.1,250,37.4,Kamala Harris
NA,0.2,3005,1.1,250,44.3,Donald Trump
NA,0.2,2795,1.1,250,38.4,Kamala Harris
NA,0.2,2795,1.1,250,45.3,Donald Trump
NA,0.2,3005,1.1,250,36.9,Kamala Harris
NA,0.2,3005,1.1,250,45.1,Donald Trump
NA,0.2,2795,1.1,250,37.9,Kamala Harris
NA,0.2,2795,1.1,250,46,Donald Trump
Maine,-0.1,791,2.1,256,32,Kamala Harris
Maine,-0.1,791,2.1,256,38,Donald Trump
Maine CD-1,-0.1,NA,2.1,256,39,Kamala Harris
Maine CD-1,-0.1,NA,2.1,256,31,Donald Trump
Maine CD-2,-0.1,NA,2.1,256,25,Kamala Harris
Maine CD-2,-0.1,NA,2.1,256,45,Donald Trump
Maryland,-1.1,1000,2.9,250,54.6,Kamala Harris
Maryland,-1.1,1000,2.9,250,32,Donald Trump
Maryland,-1.1,1000,2.9,250,46.6,Kamala Harris
Maryland,-1.1,1000,2.9,250,31.4,Donald Trump
Iowa,-1.1,600,2.1,250,40,Kamala Harris
Iowa,-1.1,600,2.1,250,49.2,Donald Trump
NA,-1.1,1470,3,251,44,Kamala Harris
NA,-1.1,1470,3,251,44,Donald Trump
NA,-0.3,4000,1.9,251,42,Kamala Harris
NA,-0.3,4000,1.9,251,44,Donald Trump
California,-0.4,1075,2.5,256,55,Kamala Harris
California,-0.4,1075,2.5,256,32,Donald Trump
NA,-0.3,4000,1.9,252,42,Kamala Harris
NA,-0.3,4000,1.9,252,44,Donald Trump
NA,-0.9,1237,2.8,253,34,Kamala Harris
NA,-0.9,1237,2.8,253,37,Donald Trump
North Carolina,-0.5,1207,2.6,253,43.4,Kamala Harris
North Carolina,-0.5,1207,2.6,253,46.5,Donald Trump
North Carolina,-0.5,1207,2.6,253,39.7,Kamala Harris
Michigan,-1.1,1106,2.8,254,45,Kamala Harris
Michigan,-1.1,1106,2.8,254,47,Donald Trump
Michigan,-1.1,1106,2.8,254,37,Kamala Harris
Michigan,-1.1,1106,2.8,254,42,Donald Trump
Michigan,-1.1,1106,2.8,254,42,Kamala Harris
Michigan,-1.1,1106,2.8,254,35,Kamala Harris
North Carolina,-1.1,1099,2.8,254,45,Kamala Harris
North Carolina,-1.1,1099,2.8,254,50,Donald Trump
North Carolina,-1.1,1099,2.8,254,37,Kamala Harris
North Carolina,-1.1,1099,2.8,254,46,Donald Trump
North Carolina,-1.1,1099,2.8,254,41,Kamala Harris
North Carolina,-1.1,1099,2.8,254,33,Kamala Harris
Texas,-1.1,1200,3,260,36,Kamala Harris
Texas,-1.1,1200,3,260,45,Donald Trump
Texas,-1.1,1200,3,260,41,Kamala Harris
Texas,-1.1,1200,3,260,48,Donald Trump
Texas,-1.1,1200,3,260,40,Kamala Harris
NA,-0.3,6164,1.9,253,42,Kamala Harris
NA,-0.3,6164,1.9,253,43,Donald Trump
South Carolina,NA,1000,NA,257,35,Kamala Harris
South Carolina,NA,1000,NA,257,54,Donald Trump
South Carolina,NA,1000,NA,257,28,Kamala Harris
South Carolina,NA,1000,NA,257,32,Kamala Harris
South Carolina,NA,1000,NA,257,49,Donald Trump
South Carolina,NA,1000,NA,257,25,Kamala Harris
NA,0.6,1018,1.1,252,45.8,Kamala Harris
NA,0.6,1018,1.1,252,47.5,Donald Trump
NA,0.4,1220,1.8,252,41,Kamala Harris
NA,0.4,1220,1.8,252,42,Donald Trump
NA,-0.3,4000,1.9,254,42,Kamala Harris
NA,-0.3,4000,1.9,254,44,Donald Trump
South Carolina,-0.3,1717,2.5,260,35,Kamala Harris
South Carolina,-0.3,1717,2.5,260,50,Donald Trump
South Carolina,-0.3,1717,2.5,260,29,Kamala Harris
NA,-0.3,4000,1.9,255,41,Kamala Harris
NA,-0.3,4000,1.9,255,44,Donald Trump
NA,-1.1,869,3,256,44,Kamala Harris
NA,-1.1,869,3,256,45,Donald Trump
Pennsylvania,-0.3,500,2.4,256,32,Kamala Harris
Pennsylvania,-0.3,500,2.4,256,40,Donald Trump
NA,-0.3,4000,1.9,256,41,Kamala Harris
NA,-0.3,4000,1.9,256,45,Donald Trump
Texas,NA,807,NA,256,35,Kamala Harris
Texas,NA,807,NA,256,42,Donald Trump
NA,-1.1,1501,2.1,256,45.8,Kamala Harris
NA,-1.1,1501,2.1,256,47,Donald Trump
NA,-1.1,1501,2.1,256,39.1,Kamala Harris
NA,-1.1,1501,2.1,256,40.8,Donald Trump
NA,0.6,1534,1.4,256,40,Kamala Harris
NA,0.6,1534,1.4,256,47,Donald Trump
NA,0.6,1534,1.4,256,33,Kamala Harris
NA,0.6,1534,1.4,256,41,Donald Trump
South Carolina,NA,679,NA,261,34.3,Kamala Harris
South Carolina,NA,679,NA,261,51.6,Donald Trump
South Carolina,NA,643,NA,261,35.9,Kamala Harris
South Carolina,NA,643,NA,261,53.6,Donald Trump
NA,-0.3,4000,1.9,257,40,Kamala Harris
NA,-0.3,4000,1.9,257,46,Donald Trump
NA,-0.8,1637,2.7,260,42.3,Kamala Harris
NA,-0.8,1637,2.7,260,43.9,Donald Trump
NA,-0.8,1637,2.7,260,41,Kamala Harris
NA,-0.8,1637,2.7,260,39,Donald Trump
NA,-0.9,1076,2.8,260,35,Kamala Harris
NA,-0.9,1076,2.8,260,33,Donald Trump
NA,-0.9,1076,2.8,260,26,Kamala Harris
NA,-0.3,1055,2.5,263,37,Kamala Harris
NA,-0.3,1055,2.5,263,41,Donald Trump
NA,-1.1,1399,3,258,43,Kamala Harris
NA,-1.1,1399,3,258,44,Donald Trump
NA,-0.3,6138,1.9,258,40,Kamala Harris
NA,-0.3,6138,1.9,258,45,Donald Trump
NA,-0.3,4000,1.9,259,41,Kamala Harris
NA,-0.3,4000,1.9,259,44,Donald Trump
Massachusetts,-1,1000,2.9,260,45.4,Kamala Harris
Massachusetts,-1,1000,2.9,260,25.5,Donald Trump
NA,-0.3,4000,1.9,260,41,Kamala Harris
NA,-0.3,4000,1.9,260,44,Donald Trump
NA,-1.1,1765,3,262,42,Kamala Harris
NA,-1.1,1765,3,262,44,Donald Trump
North Carolina,0.3,600,1.1,263,32,Kamala Harris
North Carolina,0.3,600,1.1,263,39,Donald Trump
NA,-0.3,2001,1.9,263,42,Kamala Harris
NA,-0.3,2001,1.9,263,44,Donald Trump
NA,NA,1180,NA,260,37.1,Kamala Harris
NA,NA,1180,NA,260,41.2,Donald Trump
NA,NA,917,NA,260,40.5,Kamala Harris
NA,NA,917,NA,260,44.5,Donald Trump
Texas,0.4,605,1.8,261,35,Kamala Harris
Texas,0.4,605,1.8,261,44,Donald Trump
Texas,0.4,605,1.8,261,32,Kamala Harris
NA,-0.3,4000,1.9,261,41,Kamala Harris
NA,-0.3,4000,1.9,261,44,Donald Trump
NA,-0.4,1266,1.8,262,41,Kamala Harris
NA,-0.4,1266,1.8,262,43,Donald Trump
NA,-0.4,1266,1.8,262,34,Kamala Harris
NA,-0.4,1266,1.8,262,40,Donald Trump
NA,-1.3,1048,2.8,262,44,Kamala Harris
NA,-1.3,1048,2.8,262,49,Donald Trump
NA,-1.3,1048,2.8,262,40,Kamala Harris
NA,-1.3,1048,2.8,262,45,Donald Trump
NA,-1.3,1048,2.8,262,36,Kamala Harris
NA,-1.3,1048,2.8,262,43,Donald Trump
NA,-1.3,1048,2.8,262,36,Kamala Harris
NA,-1.3,1048,2.8,262,41,Donald Trump
NA,-0.3,4000,1.9,262,42,Kamala Harris
NA,-0.3,4000,1.9,262,44,Donald Trump
Maryland,0.4,815,1.2,270,53,Kamala Harris
Maryland,0.4,815,1.2,270,32,Donald Trump
Maryland,0.4,815,1.2,270,50,Kamala Harris
Maryland,0.4,815,1.2,270,45,Kamala Harris
Maryland,0.4,815,1.2,270,28,Donald Trump
NA,-0.3,4000,1.9,263,41,Kamala Harris
NA,-0.3,4000,1.9,263,45,Donald Trump
Arizona,0.2,500,1.6,264,41,Kamala Harris
Arizona,0.2,500,1.6,264,45,Donald Trump
NA,-0.9,1441,2.9,264,48,Kamala Harris
NA,-0.9,1441,2.9,264,47,Donald Trump
NA,-0.9,1441,2.9,264,46,Kamala Harris
NA,-0.3,4000,1.9,264,41,Kamala Harris
NA,-0.3,4000,1.9,264,45,Donald Trump
North Carolina,0.3,760,1.6,267,39,Kamala Harris
North Carolina,0.3,760,1.6,267,44,Donald Trump
NA,1.6,1000,0.5,268,43,Kamala Harris
NA,1.6,1000,0.5,268,47,Donald Trump
NA,1.6,1000,0.5,268,42,Kamala Harris
NA,1.6,1000,0.5,268,50,Donald Trump
NA,1.6,1000,0.5,268,34,Kamala Harris
NA,1.6,1000,0.5,268,39,Donald Trump
Wisconsin,-1.1,930,3,269,49,Kamala Harris
Wisconsin,-1.1,930,3,269,49,Donald Trump
Wisconsin,-1.1,808,3,269,49,Kamala Harris
Wisconsin,-1.1,808,3,269,50,Donald Trump
Wisconsin,-1.1,930,3,269,41,Kamala Harris
Wisconsin,-1.1,808,3,269,42,Kamala Harris
Wisconsin,-1.1,930,3,269,37,Kamala Harris
Wisconsin,-1.1,930,3,269,40,Donald Trump
Wisconsin,-1.1,808,3,269,39,Kamala Harris
